,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
193,2.7728933334350585,0.22195183235564836,0.002687811851501465,0.00011569573235084251,0.1,squared_error,150,100,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-18.92781552194746,-19.63930616495639,-19.31556491383995,-19.361502826798603,-19.462318408860042,-18.98584522727984,-19.06476451022925,-19.14588482309848,-18.940696267190315,-19.22480452556321,-19.206850318976354,0.22578472823536608,301
574,8.2213769197464,0.37398544835724057,0.002675366401672363,0.0003388728076509835,0.2,squared_error,150,25,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
572,8.012598299980164,0.28125058361103766,0.002493143081665039,0.0001639685882558944,0.2,squared_error,150,25,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
568,7.67694616317749,0.38269761115778306,0.002533555030822754,0.00010469015191248136,0.2,squared_error,150,25,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
570,8.179578685760498,0.3304212472526849,0.0034920930862426757,0.0018299253727895415,0.2,squared_error,150,25,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
492,8.07875759601593,0.29810162015877145,0.0025069475173950194,8.271540468115573e-05,0.2,squared_error,112,25,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
412,7.8291984558105465,0.1891442841180241,0.002589774131774902,0.00015945031200045634,0.2,squared_error,75,25,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
452,7.896495819091797,0.20728603356170333,0.0028792381286621093,0.0007617247433356903,0.2,squared_error,93,25,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
450,8.188280129432679,0.3630967193153951,0.0025739431381225585,0.00017532386897240807,0.2,squared_error,93,25,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
448,8.03799648284912,0.5576020067862681,0.0027963399887084963,0.0003205862433159137,0.2,squared_error,93,25,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
534,8.60882580280304,0.2820715361235022,0.002789926528930664,0.0003828528304817058,0.2,squared_error,131,25,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
414,7.839839243888855,0.1988080286044104,0.0026230096817016603,0.00026968476104439375,0.2,squared_error,75,25,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
410,7.739233684539795,0.16040659899593884,0.0025030851364135744,0.00015203263352536826,0.2,squared_error,75,25,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
408,7.556918644905091,0.21798264041253834,0.0026155710220336914,0.0002157047147538193,0.2,squared_error,75,25,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
528,7.829763579368591,0.34164995608278503,0.002759289741516113,0.0002573691633312056,0.2,squared_error,131,25,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
488,7.869736623764038,0.3328873117651424,0.002479958534240723,0.00016443631225952158,0.2,squared_error,112,25,2,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 2, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
494,8.017861938476562,0.27185635079159554,0.0026027441024780275,0.00021586173912311476,0.2,squared_error,112,25,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
530,8.440819692611694,0.3913768236758431,0.002835655212402344,0.0005928106615216176,0.2,squared_error,131,25,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
454,7.932991862297058,0.27892028907167415,0.0025631189346313477,0.00017837047423937047,0.2,squared_error,93,25,8,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
490,7.939814162254334,0.2980289813844536,0.0027104854583740235,0.00026492810745813613,0.2,squared_error,112,25,4,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
532,8.248632216453553,0.23422611809792182,0.0026109695434570314,0.0002917670446135054,0.2,squared_error,131,25,6,best,"{'ccp_alpha': 0.2, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 25, 'min_samples_split': 6, 'splitter': 'best'}",-18.956177426981373,-19.62295026037091,-19.137480942340098,-19.417198927034256,-19.379865727496252,-18.914087139904236,-19.117406944372032,-19.192167988888734,-19.115527604243297,-19.216288993610473,-19.206915195524168,0.20428506816089395,302
259,3.6472977876663206,0.30101516150748336,0.002610182762145996,0.00010651604246981143,0.15,squared_error,93,50,4,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 4, 'splitter': 'random'}",-18.971503961148837,-19.569575965043832,-19.31648482850694,-19.40165663234053,-19.417961195241983,-18.913800109726846,-19.104311406593553,-19.12246915057648,-19.050659752288407,-19.201461556193195,-19.20698845576606,0.20234426265283775,322
185,3.085778307914734,0.2534408790138815,0.0027234554290771484,0.00011084535902815183,0.1,squared_error,150,75,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'random'}",-18.96307502071061,-19.72549249992824,-19.305539872475524,-19.270923041550923,-19.48313248474757,-18.93019092301549,-19.07629794959048,-19.150750832225288,-19.021126295267557,-19.151982665525164,-19.207851158503683,0.2351208700430396,323
27,2.44945387840271,0.18496283755895124,0.0028414249420166014,0.00018590607639893067,0.1,squared_error,75,75,4,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.053408776417772,-19.62739114493859,-19.319864974081415,-19.31906274275888,-19.453565055979475,-18.890164033846293,-19.08469791815186,-19.136127564070314,-18.999290875768253,-19.20247837506276,-19.208605146107562,0.21211161154258903,324
251,4.157314467430115,0.22043012291340508,0.0026550769805908205,0.00027609968410698767,0.15,squared_error,93,25,4,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 4, 'splitter': 'random'}",-18.95829719272648,-19.615072131516246,-19.34291720583166,-19.324445986328524,-19.482186590068114,-18.889261882923954,-18.999046492221602,-19.163390373400826,-19.052065491172147,-19.273304952718735,-19.209998829890832,0.22600569632448111,325
73,2.932048869132996,0.23680557257599535,0.0028690814971923826,0.0004842261009605617,0.1,squared_error,93,100,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.0006845034685,-19.533507089429346,-19.343793402011183,-19.448741657320145,-19.465394748888656,-18.940234186736237,-19.10732629988767,-19.067997990531843,-18.993721593734897,-19.207653173583232,-19.21090546455917,0.2094870536488128,326
113,2.7473140001296996,0.10495418572279958,0.0026113510131835936,8.069916330125049e-05,0.1,squared_error,112,100,2,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.03171758394756,-19.711461653294467,-19.256809759977184,-19.375861459894633,-19.47987173163647,-18.924743949352663,-19.050681509988696,-19.112019021346345,-19.00817863342692,-19.17935045660633,-19.213069575947127,0.23317612271871327,327
383,3.5250538110733034,0.17643841325038775,0.0027623414993286134,0.0004056680100877442,0.15,squared_error,150,50,8,random,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 50, 'min_samples_split': 8, 'splitter': 'random'}",-19.030364761914946,-19.703163925915636,-19.29068173247416,-19.34997388459663,-19.447633849533606,-18.87333979452369,-19.117448168775983,-19.07759331930001,-19.061009207283146,-19.188898656102907,-19.21401073004207,0.22802887565763993,328
155,2.8361950397491453,0.15149391927157047,0.0027579069137573242,0.0002405083208751361,0.1,squared_error,131,100,4,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-18.844831279439777,-19.73960630520779,-19.22654110802691,-19.348181732040494,-19.522734325497655,-18.921286430260405,-19.084924308661662,-19.115221448662076,-19.11821004667924,-19.233215229145372,-19.21547522136214,0.25448940651329527,329
197,2.9147404432296753,0.18861364775405373,0.0027466297149658205,0.0001814413571313171,0.1,squared_error,150,100,6,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.034176119422096,-19.672514723144552,-19.2345533223244,-19.294733219940646,-19.55004679291659,-18.87535694286202,-19.087505660576678,-19.231292896449656,-18.991778807831988,-19.189032071617447,-19.216099055708604,0.23310527577162016,330
37,2.333168697357178,0.07617108825490869,0.00275113582611084,0.0002603579451296612,0.1,squared_error,75,100,6,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-18.941088254021846,-19.69710044001954,-19.27235778673218,-19.46863084099993,-19.509924890227296,-18.78467764236191,-19.106504291401656,-19.174444960606124,-19.077339252737843,-19.13001259391041,-19.216208095301873,0.26206865436528093,331
195,2.7741021394729612,0.08277960307108369,0.0025902271270751955,0.00026968593612513816,0.1,squared_error,150,100,4,random,"{'ccp_alpha': 0.1, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-18.93376044886643,-19.617947008543315,-19.232130608082528,-19.40221403075479,-19.566422549842006,-18.93968936086106,-19.055759629550934,-19.18210450380495,-19.024750538487016,-19.20793986480471,-19.216271854359775,0.23211342499984913,332
348,6.349046754837036,0.3233460471242954,0.0025432825088500975,9.575740533751823e-05,0.15,squared_error,131,75,6,best,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-18.99881699373044,-19.651430852220468,-19.150987073518266,-19.39636254038109,-19.409002089925682,-18.869347763287,-19.16059556422104,-19.140790773362678,-19.141192337337802,-19.250431554324436,-19.216895754230894,0.21129201727445815,333
350,6.315218710899353,0.27209190538328465,0.002644920349121094,0.00035641794893727916,0.15,squared_error,131,75,8,best,"{'ccp_alpha': 0.15, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-18.99881699373044,-19.651430852220468,-19.150987073518266,-19.39636254038109,-19.409002089925682,-18.869347763287,-19.16059556422104,-19.140790773362678,-19.141192337337802,-19.250431554324436,-19.216895754230894,0.21129201727445815,333
